X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.239551026,53.36030305,341,Annesley Bridge,519,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.237993847,53.36162829,342,Fairview Park,521,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.235341633,53.36326987,343,Fairview Footbridge,522,"130, 14, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.231603229,53.36428412,344,Marino College Fairview,523,"130, 14, 15, 27, 27A, 27B, 27X, 29A, 31, 31A, 31B, 32, 32X, 42, 43"
-6.22631664,53.36494269,345,Howth Road,525,"29A, 31, 31A, 31B, 32"
-6.221144186,53.36682511,346,Copeland Grove,526,"29A, 31, 31A, 31B, 32"
-6.212710045,53.36799338,347,Howth Road (St.Lawrence Road),527,"29A, 31, 31A, 31B, 32"
-6.209938628,53.36921917,348,Castle Grove,528,"29A, 31, 31A, 31B, 32"
-6.207552646,53.37056753,349,Howth Road (Collins Avenue),529,"29A, 31, 31A, 31B, 32"
-6.20402333,53.37122453,350,Howth Road (Castle Ave),530,"104, 29A, 31, 31A, 31B, 32"
-6.201444579,53.37321702,351,Howth Road (Furry Park Road),531,"29A, 31, 31A, 31B, 32"
-6.193884051,53.37571839,352,Howth Road (Brookwood Avenue),532,"29A, 31, 31A, 31B, 32"
-6.187026097,53.37758282,353,Howth Road (Ennafort Park Estate),533,"31, 31A, 31B, 32"
-6.181884849,53.3786551,354,Garda Retirement Home,534,"31, 31A, 31B, 32"
-6.177398242,53.3802315,355,Raheny Shopping Centre,535,"31, 31A, 31B, 32"
-6.173496704,53.38042353,356,Raheny Village,536,"31, 31A, 31B, 32"
-6.168137613,53.37990097,357,Avondale Park,537,"31, 31A, 31B, 32"
-6.164249547,53.38012885,358,Howth Road (Maywood Road),538,"31, 31A, 31B, 32"
-6.159340619,53.38067343,359,Howth Road (The Old Sheiling),539,"31, 31A, 31B, 32"
-6.155102921,53.38133604,360,Howth Road (Greendale Road),540,"31, 31A, 31B, 32"
-6.152013046,53.38187248,361,Howth Road (Blackbanks),541,"31, 31A, 31B, 32"
-6.14626834,53.38365294,362,Dublin Road (Kilbarrack Road),542,"31, 31A, 31B, 32"
-6.144270212,53.38431398,363,Dublin Road (Kilbarrack Road),591,"31, 31A, 31B, 32"
-6.148427162,53.38275167,364,Dublin Road (James Larkin Road),592,"31, 31A, 31B, 32"
-6.15113745,53.38195778,365,Howth Road (Blackbanks),593,"31, 31A, 31B, 32"
-6.15554634,53.38116313,366,Howth Road (Greendale Road),594,"31, 31A, 31B, 32"
-6.159223541,53.38059972,367,Berehaven Place,595,"31, 31A, 31B, 32"
-6.16177895,53.38025261,368,Howth Road (Maywood Road),596,"31, 31A, 31B, 32"
-6.164690599,53.3800098,369,Howth Road (Maywood Road),597,"31, 31A, 31B, 32"
-6.16911752,53.37983511,370,Howth Road (Avondale Park),598,"31, 31A, 31B, 32"
-6.173004428,53.3803351,371,Raheny Library,599,"31, 31A, 31B, 32"
-6.176210328,53.38024032,372,Howth Road,600,"29A, 31, 31A, 31B, 32"
-6.179635186,53.37924099,373,Howth Road (Cill Eanna Estate),601,"31, 31A, 31B, 32"
-6.183034049,53.3781423,374,Cill Eanna Estate (Opposite Ennafort Park),602,"31, 31A, 31B, 32"
-6.187423522,53.37742707,375,Ennafort Park Estate,603,"31, 31A, 31B, 32"
-6.190775838,53.37635442,376,All Saints Road,604,"29A, 31, 31A, 31B, 32"
-6.193556254,53.37565052,377,Howth Road (Brookwood Avenue),605,"29A, 31, 31A, 31B, 32"
-6.19784964,53.37470875,378,Saint Bridget's Church,606,"29A, 31, 31A, 31B, 32"
-6.202151129,53.37249963,379,Howth Road (Furry Park Road),607,"29A, 31, 31A, 31B, 32"
-6.204117603,53.37112708,380,Howth Road (Castle Ave),608,"104, 29A, 31, 31A, 31B, 32"
-6.208605614,53.36982834,381,Castle Grove,609,"29A, 31, 31A, 31B, 32"
-6.211522813,53.36835309,382,Ashbrook Estate,610,"29A, 31, 31A, 31B, 32"
-6.218893369,53.36674659,383,Howth Road (Hollybrook Park),611,"29A, 31, 31A, 31B, 32"
-6.223979008,53.36586965,384,Howth Road,612,"29A, 31, 31A, 31B, 32"
-6.226795981,53.36461725,385,Howth Road,613,"29A, 31, 31A, 31B, 32"
-6.233539768,53.36360274,386,Pedestrian Footbridge,614,"130, 14, 14C, 15, 27, 27A, 27B, 27X, 29A, 31, 31A, 31B, 32, 32X, 42, 43"
-6.237336653,53.36189721,387,Fairview Park,615,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43"
-6.2396157,53.35982763,388,Annesley Bridge,616,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.242099186,53.35789585,389,North Strand Road,617,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.244772835,53.35608365,390,Newcomen Bridge,618,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.247277149,53.35399927,391,Amiens Street,619,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 42, 43, 53"
-6.251460589,53.35125636,392,Talbot Street (opp Bank of Ireland),620,"130, 27A, 29A, 31, 31A, 31B, 32, 747"
-6.256257769,53.3503918,393,Talbot Street,621,"130, 29A, 31, 31A, 31B, 32, 32X"
-6.189110216,53.38018508,394,Harmonstown Road (Ribh Road),624,27A
-6.186306274,53.38178734,395,Lein Park,625,27A
-6.184026754,53.38448508,396,Edenmore Green,626,27A
-6.181988008,53.38540679,397,Edenmore Grove,627,27A
-6.183876912,53.38694556,398,Edenmore Grove,628,27A
-6.185939376,53.38652751,399,Edenmore Park,629,27A
-6.189306727,53.38724377,400,Springdale Road,630,27A
-6.189340155,53.38964411,401,Tonlegee Drive,633,27A
-6.184126465,53.39026599,402,Tonlegee Avenue,634,27A
-6.183909158,53.38901333,403,Glenwood Road (Tonlegee Rd),635,27A
-6.186712679,53.38884922,404,Tonlegee Drive,636,27A
-6.189869829,53.3877916,405,Springdale Road,637,27A
-6.188349946,53.38676187,406,Springdale Road,638,27A
-6.186729436,53.38633279,407,Edenmore Park,639,27A
-6.183436498,53.38669617,408,Edenmore Grove,640,27A
-6.182361033,53.38582593,409,Edenmore Grove,641,27A
-6.183084564,53.38472241,410,Edenmore Green,642,27A
-6.183855421,53.38356568,411,Saint Joseph's Hospital,643,27A
-6.185680912,53.38235308,412,Lein Park,644,27A
-6.188614858,53.38016857,413,Harmonstown Road (Ribh Road),645,27A
-6.189636525,53.37628321,414,All Saints Road,649,29A
-6.185499261,53.37531257,415,All Saints Road (Sybill Hill Ave),650,29A
-6.179915888,53.37547922,416,All Saints Road (Near Tennis Courts Car Park),651,29A
-6.175326617,53.37946282,417,Main Street Raheny,653,29A
-6.177005959,53.37920985,418,Watermill Road,654,29A
-6.175415381,53.37773844,419,Watermill Drive,655,29A
-6.177694171,53.37646997,420,Watermill Drive,656,29A
-6.178921076,53.37554494,421,All Saints Park,657,29A
-6.183123599,53.37497982,422,All Saints Road (Waterfall Road),658,29A
-6.185802347,53.37525426,423,All Saints Road (Sybill Hill Ave),659,29A
-6.212629275,53.37387042,424,Collins Avenue Clontarf Golf Club,662,104
-6.217040414,53.3747723,425,Saint Peter's School,663,104
-6.219555247,53.37465704,426,Donnycarney Church,664,"14, 14C, 15, 27, 27A, 27B, 27X, 42, 43"
-6.222065633,53.37248339,427,Malahide Road Clontarf Golf Club,665,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.224296002,53.37017069,428,Mount Temple School,666,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.226972201,53.36797244,429,Malahide Road (Griffith Avenue),667,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.229337248,53.36457409,430,East South B. Sub Station,668,"14, 14C, 15, 27, 27A, 27B, 42, 43"
-6.22866426,53.3663078,431,Malahide Road (Crescent Place),669,"14, 15, 27, 27A, 27B, 42, 43"
-6.226015018,53.36894691,432,Malahide Road (Griffith Avenue),670,"14, 15, 27, 27A, 27B, 42, 43"
-6.224138034,53.37071662,433,Mount Temple School,671,"14, 15, 27, 27A, 27B, 42, 43"
-6.2210628,53.37346613,434,junction Donnycarney Road,672,"14, 15, 27, 27A, 27B, 42, 43"
-6.216067071,53.37468585,435,Collins Avenue East,674,104
-6.248525759,53.35285814,436,Amiens Street Junction Upper Sheriff Str,675,"130, 14, 14C, 15, 27, 27A, 27B, 29A, 31, 31A, 31B, 32, 32X, 42, 43, 53"
-6.197024111,53.37503783,437,Saint Bridget's Church,709,"29A, 31, 31A, 31B, 32"
-6.175707002,53.38111347,438,Outside Train Station,722,29A
-6.175712398,53.38415156,439,East South B. Sub Station,723,29A
-6.174495371,53.38694625,440,Grange Woodbine Community Centre,724,29A
-6.17045876,53.38957191,441,Raheny Road,725,29A
-6.167598754,53.39174812,442,Millbrook Avenue,726,29A
-6.166823384,53.39369564,443,Donaghies Estate,727,29A
-6.163475567,53.39531598,444,Church Of The Holy Trinity,728,29A
-6.162429567,53.39655823,445,Scoil Bride,729,29A
-6.16180384,53.39816647,446,Hole in the Wall Road,730,29A
-6.161798177,53.39760012,447,Grangemore Road,738,29A
-6.163452862,53.39514485,448,Donaghmede Shopping Centre,739,29A
-6.166982562,53.39314082,449,Donaghies Estate,740,29A
-6.167441545,53.39190749,450,Millbrook Avenue,741,29A
-6.169831537,53.38982295,451,De La Salle School,742,29A
-6.172720213,53.38802463,452,Woodbine Park,743,29A
-6.174823039,53.38526148,453,Raheny Road,744,29A
-6.175456654,53.38134334,454,Outside Train Station,745,29A
-6.255565364,53.34012623,455,Kildare Street (Natural History Museum),746,84X
-6.255693501,53.33993036,456,Archbishop Statue,747,"11, 145, 25X, 32X, 33X, 37, 38, 38A, 38B, 38D, 39, 39A, 41X, 46A, 51D, 51X, 66X, 67X, 70, 7B, 7D"
-6.255000649,53.3385091,457,Huguenot Cemetery,748,"25, 25A, 25B, 25D, 25X, 33X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 757"
-6.250834737,53.33755826,458,Lower Pembroke Street,749,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70"
-6.248472496,53.33657086,459,Lower Baggot Street,750,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.246556628,53.33532033,460,Lower Baggot Street,751,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.244447014,53.33367143,461,Upper Baggot Street,752,"25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.243459185,53.33249742,462,Saint Martins House,753,"18, 25X, 38, 38A, 38B, 38D, 39, 39A, 51D, 51X, 66X, 67X, 70, 77X"
-6.244264953,53.33079254,463,Waterloo Road (Burlington Road),754,"18, 25X, 39A, 51D, 51X, 66X, 67X, 77X"
-6.245126732,53.32881884,464,Waterloo Road (Wellington Lane),755,"18, 25X, 39A, 51D, 51X, 66X, 67X, 77X"
-6.242569108,53.32639034,465,Bloomfield Avenue,756,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.239571877,53.32407213,466,Morehampton Road,757,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.237662748,53.32267774,467,Morehampton Road,758,"116, 145, 25X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D, 84X"
-6.233330886,53.32033965,468,Old Wesley Rugby Football Club,759,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.230547327,53.31832098,469,Church of the Sacred Heart,760,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D, 84X"
-6.227472586,53.3160912,470,R.T.E. Television Studios,761,"116, 145, 25X, 32X, 39A, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.224355944,53.31451684,471,RTE,762,"116, 145, 25X, 32X, 39A, 41X, 46A, 51X, 66X, 67X, 77X, 7B, 7D"
-6.221145315,53.31232082,472,Belfield Court,763,"116, 145, 25X, 27X, 32X, 39A, 41X, 46A, 47, 51X, 66X, 67X, 77X, 7B, 7D"
-6.216833489,53.30522763,473,University College Dublin,765,17
-6.216633296,53.30535048,474,University College Dublin,767,"145, 39, 39A, 46A"
-6.218877944,53.30946468,475,Slip Road Stillorgan Dual Carriageway,768,"116, 118, 145, 17, 25X, 27X, 32X, 39, 39A, 41X, 46A, 46E, 47, 66X, 67X, 7B, 7D, 84X"
-6.221313232,53.31189189,476,Belfield Court,769,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.22579032,53.31467301,477,N11 Opp. R.T.E.,770,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.227766522,53.31587985,478,Teresian School,771,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.231320692,53.31849424,479,Donnybrook Bus Garage,772,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D, 84X"
-6.233258318,53.31991613,480,Donnybrook Road,773,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.235485365,53.32160292,481,Donnybrook Garda Station,774,"116, 118, 145, 25X, 32X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.239070814,53.32348051,482,Morehampton Road,775,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D, 84X"
-6.24181047,53.32548933,483,Morehampton Road,776,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.243657259,53.32694565,484,Morehampton Road,777,"116, 118, 145, 25X, 39, 39A, 41X, 46A, 46E, 66X, 67X, 7B, 7D"
-6.245432727,53.32867953,485,Waterloo Road (Wellington Lane),779,"18, 25X, 39, 39A, 66X, 67X"
-6.244420791,53.33101954,486,Waterloo Road (Burlington Road),780,"18, 25X, 39, 39A, 66X, 67X"
-6.243723758,53.33263614,487,Saint Martins House,781,"18, 25X, 39, 39A, 66X, 67X"
-6.244585761,53.33358359,488,Upper Baggot Street,782,"25X, 39, 39A, 66X, 67X"
-6.246962557,53.33530832,489,Lower Baggot Street,783,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.24861419,53.33641115,490,Lower Baggot Street,784,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.251739679,53.33709516,491,Lower Pembroke Street,785,"25X, 37, 38, 38A, 38B, 38D, 39, 39A, 66X, 67X, 70"
-6.256111808,53.33519973,492,Lower Leeson Street,786,"11, 116, 118, 145, 25X, 32X, 37, 38, 38A, 38B, 38D, 39, 39A, 41X, 46A, 46E, 66X, 67X, 70, 7B, 7D, 84X"
-6.257634778,53.33909587,493,St Stephens Green North,790,"32X, 41X"
-6.257098135,53.33899815,494,Stephens Court,791,"25X, 32X, 66X, 67X, 84X"
-6.258098549,53.3420867,495,Dawson Street (Independent College),792,"116, 118, 145, 7B, 7D, 84X"
-6.257997506,53.34235487,496,Dawson Street (Independent College),793,"11, 37, 38, 38A, 38B, 38D, 39, 39A, 44, 61, 70"
-6.269724642,53.35873106,497,Eccles Street,795,"120, 38, 38A, 38B, 38D, 46A"
-6.269779162,53.35998119,498,"Mater Hospital, Berkeley Road",796,"120, 38, 38A, 38B, 38D, 46A"
-6.274738335,53.36070014,499,Post Office,797,46A
-6.279582809,53.35942187,500,North Circular Road (Rathdown Road),798,46A
-6.281755735,53.35881503,501,North Circular Road (Charleville Road),799,46A
-6.284535713,53.35805509,502,Grangegorman Hospital,800,46A
-6.2877174,53.35739073,503,North Circular Road,801,46A
-6.291268693,53.35649789,504,Drumalee Estate,802,"37, 46A"
-6.29398308,53.35473912,505,North Circular Road (Oxmanstown Road),803,46A
-6.294635546,53.35156668,506,Military Hospital,805,46A
-6.295406363,53.35031936,507,Infirmary Road,806,46A
-6.29564728,53.35369332,508,North Circular Road (O'Devaney Gardens),804,46A
-6.297694658,53.35170024,509,Phoenix Park Gate,807,46A
-6.295334812,53.35399446,510,North Circular Road (O'Devaney Gardens),808,46A
-6.293361691,53.35525154,511,North Circular Road (Oxmanstown Road),809,46A
-6.289982626,53.35709964,512,North Circular Road,810,46A
-6.287270792,53.35766295,513,North Circular Road,811,46A
-6.284212089,53.35825716,514,Grangegorman Hospital,812,46A
-6.280959374,53.35919005,515,North Circular Road (Charleville Road),813,46A
-6.276082396,53.36053082,516,North Circular Road (Cabra Road),814,46A
-6.269597786,53.35963702,517,Mater Hospital,817,"120, 38, 38A, 38B, 38D, 46A"
-6.269270083,53.35845483,518,O'Connell Avenue,818,"120, 38, 38A, 38B, 38D, 46A"
-6.265977336,53.35629482,519,Blessington Court,819,"120, 140, 38, 38A, 38B, 38D, 4, 46A, 9"
-6.293499322,53.3619586,520,Carnlough Road (Cabra Road),820,122
-6.293831795,53.36454292,521,Drumcliffe Estate,821,122
-6.291820321,53.36712068,522,Carnlough Road,822,120
-6.291174991,53.36822596,523,Carnlough Road (Bannow Road),823,120
-6.293248435,53.36973865,524,Carnlough Road (Kilkieran Road),824,120
-6.296918165,53.37042024,525,Carnlough Road,825,120
-6.301154845,53.37120866,526,Near Train Station,826,120
-6.303570947,53.37129695,527,Ventry Park Estate,827,120
-6.299734016,53.37103563,528,Near Train Station,828,120
-6.295897534,53.3703877,529,Carnlough Road,829,120
-6.29215632,53.36961517,530,Carnlough Road (Bannow Road),830,120
-6.291318154,53.36765277,531,Carnlough Road,831,120
-6.294092234,53.36366582,532,Drumcliffe Estate,832,122
-6.293296267,53.36177593,533,Carnlough Road (Cabra Road),833,122
-6.26042837,53.36195745,534,Binns Bridge,834,"40, 40B, 40D"
-6.263196973,53.36259998,535,Lower Saint Brigid's Road,835,"40, 40B, 40D"
-6.266322789,53.36332852,536,Claude Road,836,"40, 40B, 40D"
-6.268243236,53.36376986,537,David Road,837,"40, 40B, 40D"
-6.270189755,53.36431041,538,Whitworth Road (Prospect Rd),838,"40, 40B, 40D"
-6.26774876,53.36373572,539,David Road,839,"40, 40B, 40D"
-6.265396839,53.36318923,540,Whitworth Road,840,"40, 40B, 40D"
-6.260602348,53.36211278,541,Whitworth Road,841,"40, 40B, 40D"
-6.255997104,53.33764283,542,Saint Stephen's Green,842,"11, 145, 32X, 41X, 46A, 757, 7B, 7D"
-6.256456522,53.33705633,543,Saint Stephen's Green,843,"37, 44, 61"
-6.256313756,53.33724299,544,Loreto Convent,844,84X
-6.256236611,53.33545323,545,Leeson Street,845,"11, 145, 37, 41X, 46A, 7B, 7D"
-6.254080896,53.33345329,546,Lower Leeson Street,846,"11, 145, 32X, 37, 41X, 46A, 7B, 7D, 84X"
-6.252250733,53.33157494,547,Upper Leeson Street (Mespil Road),847,"11, 145, 41X, 46A, 7B, 7D"
-6.249021573,53.3297659,548,Sussex Road,848,"11, 116, 145, 32X, 41X, 46A, 7B, 7D, 84X"
-6.247961068,53.3277999,549,Appian Way,849,"11, 18"
-6.251107538,53.32612035,550,Chelmsford Road,850,"11, 18"
-6.252502265,53.32542174,551,Chelmsford Road,851,"11, 18"
-6.252843449,53.32442006,552,Ranelagh Village,852,"11, 44, 61"
-6.248354574,53.32259255,553,Sandford Road,853,"11, 44, 61"
-6.246547559,53.32163123,554,Sandford Road (Larch Grove),854,"11, 44, 61"
-6.242800734,53.31929309,555,Sandford Road (Belmont Road),855,"11, 44, 61"
-6.240797047,53.31764569,556,Clonskeagh Road (Eglington Road),856,11
-6.2383652,53.31655818,557,Clonskeagh Hospital,857,11
-6.238286942,53.31408527,558,Beech Hill Estate,858,11
-6.23846979,53.31183193,559,Whitethorn Road,859,11
-6.236909126,53.30818663,560,Clonskeagh Road,860,11
-6.235985225,53.30511698,561,Bird Avenue,861,"11, 17"
-6.234216829,53.30360775,562,Islamic Centre,862,"11, 17"
-6.231914962,53.30266584,563,Carmelites Monastery,863,17
-6.228113426,53.30207012,564,Harlech Grove,864,17
-6.225770145,53.30104658,565,Roebuck Road,865,17
-6.222135956,53.3000397,566,Roebuck Hall Student Residents,866,17
-6.222436219,53.30003519,567,Roebuck Road,869,17
-6.226051697,53.30113166,568,Roebuck Castle Estate,870,17
-6.228952791,53.30209158,569,Roebuck Road,873,17
-6.232681589,53.30263226,570,Carmelites Monastery,874,17
-6.235576628,53.30447277,571,Roebuck Road (White Oak Est),875,"11, 17"
-6.237076633,53.30521401,572,Bird Avenue,876,"11, 142, 17"
-6.230050459,53.30820188,573,University College of Dublin UCD,877,142
-6.237075579,53.30815314,574,Clonskeagh Road,878,11
-6.237888088,53.30955832,575,Annsbrook Estate,879,11
-6.238825159,53.31231356,576,Whitethorn Road,880,11
-6.238402702,53.31455436,577,Beech Hill Estate,881,11
-6.239138936,53.3167224,578,Clonskeagh Hospital,882,11
-6.241020582,53.31768494,579,Clonskea Road (Milltown Road),883,11
-6.244287115,53.32001606,580,Milltown Park,884,"11, 44, 61"
-6.246262985,53.32124954,581,Sandford Road (Larch Grove),885,"11, 44, 61"
-6.248653156,53.32263289,582,Sandford Road,886,"11, 44, 61"
-6.252447905,53.32418058,583,Ranelagh,887,"11, 44, 61"
-6.259143545,53.31606331,584,Cowper Road,893,140
-6.264162345,53.31518372,585,Cowper Road,894,140
-6.263988019,53.31393183,586,Upper Rathmines Road,895,"140, 142"
-6.261324613,53.31336273,587,Palmerston Park,896,140
-6.258360212,53.3142902,588,Palmerston Lane,897,140
-6.25243711,53.32554662,589,Chelmsford Road,903,"11, 18"
-6.248832879,53.32740824,590,Appian Way,904,"11, 18"
-6.247603999,53.32881931,591,Leeson Street Upper,906,"11, 116, 118, 145, 32X, 41X, 46A, 46E, 7B, 7D, 84X"
-6.250719731,53.3297279,592,Saint John's Ambulance Head Quarters,907,"11, 116, 118, 145, 46A, 46E, 7B, 7D"
-6.252357661,53.33116305,593,Upper Leeson Street (Mespil Road),908,"11, 116, 118, 145, 46A, 46E, 7B, 7D"
-6.254062623,53.33316541,594,Lower Leeson Street,909,"11, 116, 118, 145, 32X, 41X, 46A, 46E, 7B, 7D, 84X"
-6.15288612,53.38983157,595,Naomh Barrog GAA Club,956,17A
-6.157796646,53.39032092,596,Railway Bridge,957,17A
-6.163769102,53.39094325,597,Saint Donagh's Estate,958,17A
-6.166968866,53.39101041,598,"Kilbarrack Road, Grange Road",959,17A
-6.171908588,53.39117604,599,Tonlegee Road,960,17A
-6.176558196,53.39109437,600,Saint Monica's Youth Centre,961,17A
-6.182899522,53.39083154,601,Tonlegee Road,962,"17A, 27A"
-6.186655536,53.39054711,602,Tonlegee Road #1,963,17A
-6.192237638,53.39010149,603,Smurfits,964,17A
-6.196513856,53.38888986,604,Tonlegee Road,965,17A
-6.202924561,53.39125156,605,Saint Brendan's Terrace,966,17A
-6.206354115,53.39229184,606,Woodville,967,17A
-6.21071171,53.39379533,607,Woodville Park,968,17A
-6.215474986,53.39567325,608,Northside Shopping Centre,969,27B
-6.234908771,53.39699582,609,Woodlawn Estate,972,"17A, 27B"
-6.297085609,53.38995359,610,Finglas Credit Union,979,"17A, 220"
-6.303072684,53.38987707,611,Mellowes Road,980,"17A, 40B, 40D"
-6.306547784,53.38982756,612,Mellowes Road,981,"17A, 40B, 40D"
-6.310940665,53.39014146,613,Mellowes Road,983,"17A, 40B, 40D"
-6.306739923,53.38991117,614,Mellowes Road,984,"17A, 40B, 40D"
-6.303880555,53.38997844,615,Mellowes Crescent,985,"17A, 40B, 40D"
-6.299312771,53.39028195,616,Finglas Village (Seamus Ennis Road),987,17A
-6.295689562,53.38989772,617,Seamus Ennis Rd (Ballygall Rd W),988,17A
-6.229210519,53.39769339,618,Auldan Grange Estate,993,"17A, 27B"
-6.211539306,53.3941403,619,Oscar Traynor Road,997,17A
-6.209773659,53.39357454,620,Armstrong Walk,998,17A
-6.205965308,53.39224105,621,Jennings Funeral Home,999,17A
-6.201793537,53.39097387,622,Northside Shopping Centre,1000,17A
-6.199199965,53.39008089,623,Coolock Village,1001,17A
-6.195116686,53.38921928,624,Tonlegee Road,1002,17A
-6.190965176,53.39032489,625,Tonlegee Road #3,1003,17A
-6.186106959,53.39071854,626,Tonlegee Road #1,1004,17A
-6.181930195,53.39099655,627,Tonlegee Road,1005,"17A, 27A"
-6.176810569,53.39117013,628,Saint Monica's Youth Centre,1006,17A
